date,mine_id,mine_name,altitude_m,distance_km,priority_level,item_id,item_name,unit_cost,holding_cost_factor,criticality,base_consumption,day_of_year,month,quarter,is_weekend,is_month_end,temperature_c,wind_speed_kmh,visibility_km,weather_state,demand_units
2024-07-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,195,7,3,1,0,-1.18,24.22,6.29,cloudy,40
2024-07-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,196,7,3,1,0,1.14,25.74,4.92,cloudy,45
2024-07-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,197,7,3,0,0,-3.25,15.88,9.35,cloudy,47
2024-07-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,198,7,3,0,0,-3.91,19.97,9.74,cloudy,37
2024-07-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,199,7,3,0,0,-2.62,32.51,2.99,white_wind,40
2024-07-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,200,7,3,0,0,-3.4,16.11,12.15,clear,43
2024-07-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,201,7,3,0,0,-3.89,10.49,11.37,clear,39
2024-07-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,202,7,3,1,0,0.1,29.18,4.16,white_wind,39
2024-07-21,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,203,7,3,1,0,3.34,27.87,2.87,white_wind,43
2024-07-22,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,204,7,3,0,0,-2.87,18.47,6.44,cloudy,39
2024-07-23,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,205,7,3,0,0,-5.51,20.7,7.56,cloudy,42
2024-07-24,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,206,7,3,0,0,0.27,14.19,8.88,cloudy,40
2024-07-25,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,207,7,3,0,0,-5.04,22.23,9.47,cloudy,42
2024-07-26,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,208,7,3,0,0,-4.49,28.85,1.68,white_wind,41
2024-07-27,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,209,7,3,1,0,-0.37,18.76,9.42,cloudy,41
2024-07-28,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,210,7,3,1,0,-2.1,27.43,2.96,white_wind,43
2024-07-29,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,211,7,3,0,0,-3.48,25.11,6.05,cloudy,41
2024-07-30,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,212,7,3,0,0,-1.66,25.95,3.87,white_wind,40
2024-07-31,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,213,7,3,0,1,-2.93,19.73,5.37,cloudy,49
2024-08-01,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,214,8,3,0,0,2.75,20.66,8.73,cloudy,39
2024-08-02,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,215,8,3,0,0,-3.73,11.86,11.55,clear,40
2024-08-03,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,216,8,3,1,0,-4.39,19.69,8.79,cloudy,35
2024-08-04,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,217,8,3,1,0,-3.3,30.22,1.95,white_wind,41
2024-08-05,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,218,8,3,0,0,-3.26,17.8,6.18,cloudy,40
2024-08-06,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,219,8,3,0,0,-0.8,18.84,10.96,cloudy,30
2024-08-07,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,220,8,3,0,0,-7.32,27.51,5.87,white_wind,45
2024-08-08,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,221,8,3,0,0,-1.33,26.22,3.64,white_wind,50
2024-08-09,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,222,8,3,0,0,-3.8,28.09,4.11,white_wind,45
2024-08-10,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,223,8,3,1,0,-0.55,17.11,11.74,clear,31
2024-08-11,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,224,8,3,1,0,-2.66,39.6,0.5,white_wind,42
2024-08-12,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,225,8,3,0,0,-1.29,17.06,8.81,cloudy,42
2024-08-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,226,8,3,0,0,-3.61,25.41,5.83,cloudy,41
2024-08-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,227,8,3,0,0,-1.57,23.66,5.16,cloudy,39
2024-08-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,228,8,3,0,0,1.45,17.62,11.07,clear,37
2024-08-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,229,8,3,0,0,-4.59,22.65,6.3,cloudy,38
2024-08-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,230,8,3,1,0,-3.04,25.13,3.71,white_wind,42
2024-08-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,231,8,3,1,0,-4.02,21.22,8.73,cloudy,31
2024-08-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,232,8,3,0,0,1.15,30.86,0.5,white_wind,42
2024-08-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,233,8,3,0,0,-3.95,24.38,10.24,cloudy,44
2024-08-21,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,234,8,3,0,0,-4.72,17.42,12.77,clear,43
2024-08-22,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,235,8,3,0,0,-4.36,17.03,10.62,clear,32
2024-08-23,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,236,8,3,0,0,-3.27,29.33,4.28,white_wind,40
2024-08-24,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,237,8,3,1,0,-4.93,16.88,10.4,clear,34
2024-08-25,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,238,8,3,1,0,-3.88,27.81,3.02,white_wind,43
2024-08-26,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,239,8,3,0,0,-2.58,28.68,4.31,white_wind,37
2024-08-27,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,240,8,3,0,0,-3.27,20.14,5.9,cloudy,39
2024-08-28,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,241,8,3,0,0,-0.91,31.56,3.33,white_wind,42
2024-08-29,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,242,8,3,0,0,-3.79,16.0,11.91,clear,42
2024-08-30,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,243,8,3,0,0,-3.51,28.18,3.08,white_wind,38
2024-08-31,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,244,8,3,1,1,-2.32,26.25,3.56,white_wind,45
2024-09-01,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,245,9,3,1,0,2.61,25.87,2.4,white_wind,39
2024-09-02,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,246,9,3,0,0,-4.96,19.61,11.4,cloudy,44
2024-09-03,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,247,9,3,0,0,1.82,21.14,6.3,cloudy,41
2024-09-04,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,248,9,3,0,0,-5.94,36.55,0.5,white_wind,42
2024-09-05,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,249,9,3,0,0,-2.39,34.21,1.55,white_wind,47
2024-09-06,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,250,9,3,0,0,-3.8,31.45,2.9,white_wind,43
2024-09-07,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,251,9,3,1,0,-4.98,32.71,3.29,white_wind,44
2024-09-08,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,252,9,3,1,0,-1.17,32.22,1.06,white_wind,40
2024-09-09,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,253,9,3,0,0,-1.4,25.27,2.86,white_wind,48
2024-09-10,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,254,9,3,0,0,-4.08,27.56,1.33,white_wind,46
2024-09-11,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,255,9,3,0,0,-8.08,18.5,7.47,cloudy,51
2024-09-12,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,256,9,3,0,0,-3.87,26.86,2.48,white_wind,44
2024-09-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,257,9,3,0,0,-2.44,34.56,0.5,white_wind,46
2024-09-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,258,9,3,1,0,-2.76,23.55,9.1,cloudy,35
2024-09-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,259,9,3,1,0,-0.84,33.7,0.5,white_wind,41
2024-09-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,260,9,3,0,0,2.14,28.16,3.09,white_wind,36
2024-09-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,261,9,3,0,0,-1.62,19.35,8.29,cloudy,42
2024-09-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,262,9,3,0,0,-1.19,21.06,6.58,cloudy,45
2024-09-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,263,9,3,0,0,-2.19,33.26,1.22,white_wind,46
2024-09-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,264,9,3,0,0,0.41,31.09,3.64,white_wind,41
2024-09-21,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,265,9,3,1,0,-1.14,28.42,5.73,white_wind,39
2024-09-22,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,266,9,3,1,0,-0.55,26.2,7.11,white_wind,33
2024-09-23,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,267,9,3,0,0,2.15,29.14,7.96,white_wind,49
2024-09-24,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,268,9,3,0,0,-1.75,33.18,2.66,white_wind,42
2024-09-25,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,269,9,3,0,0,-2.93,36.78,4.53,white_wind,45
2024-09-26,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,270,9,3,0,0,-1.08,37.08,0.5,white_wind,45
2024-09-27,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,271,9,3,0,0,0.7,30.19,7.51,white_wind,51
2024-09-28,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,272,9,3,1,0,-0.82,26.94,3.69,white_wind,43
2024-09-29,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,273,9,3,1,0,0.64,28.86,2.95,white_wind,45
2024-09-30,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,274,9,3,0,1,-3.61,31.13,2.17,white_wind,53
2024-10-01,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,275,10,4,0,0,-4.04,31.11,1.97,white_wind,51
2024-10-02,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,276,10,4,0,0,-3.16,35.85,0.5,white_wind,46
2024-10-03,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,277,10,4,0,0,-4.89,40.69,0.5,white_wind,53
2024-10-04,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,278,10,4,0,0,-1.37,26.76,6.44,white_wind,40
2024-10-05,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,279,10,4,1,0,-2.65,40.92,0.5,white_wind,46
2024-10-06,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,280,10,4,1,0,1.58,35.01,1.94,white_wind,40
2024-10-07,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,281,10,4,0,0,-4.64,27.36,7.68,white_wind,45
2024-10-08,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,282,10,4,0,0,2.56,36.94,0.5,white_wind,49
2024-10-09,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,283,10,4,0,0,-3.7,38.05,0.72,white_wind,49
2024-10-10,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,284,10,4,0,0,-4.25,25.15,6.66,cloudy,45
2024-10-11,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,285,10,4,0,0,-3.13,38.28,3.82,white_wind,43
2024-10-12,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,286,10,4,1,0,3.9,34.31,0.5,white_wind,49
2024-10-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,287,10,4,1,0,-0.98,42.04,0.5,white_wind,41
2024-10-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,288,10,4,0,0,0.53,25.25,1.8,white_wind,45
2024-10-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,289,10,4,0,0,-1.15,25.64,4.09,cloudy,45
2024-10-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,290,10,4,0,0,-0.82,15.56,11.0,clear,41
2024-10-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,291,10,4,0,0,-1.76,31.11,5.51,white_wind,49
2024-10-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,292,10,4,0,0,-0.27,29.89,0.5,white_wind,41
2024-10-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,293,10,4,1,0,0.94,24.21,7.62,cloudy,41
2024-10-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,294,10,4,1,0,4.01,27.05,4.34,white_wind,46
2024-10-21,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,295,10,4,0,0,-4.77,19.62,4.84,cloudy,42
2024-10-22,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,296,10,4,0,0,4.05,34.62,1.09,white_wind,42
2024-10-23,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,297,10,4,0,0,1.45,24.43,9.54,cloudy,43
2024-10-24,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,298,10,4,0,0,-0.68,45.87,0.5,white_wind,49
2024-10-25,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,299,10,4,0,0,-1.02,26.19,4.66,white_wind,48
2024-10-26,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,300,10,4,1,0,3.08,22.62,4.52,cloudy,35
2024-10-27,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,301,10,4,1,0,1.15,24.63,4.65,cloudy,46
2024-10-28,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,302,10,4,0,0,-3.14,18.56,11.87,cloudy,43
2024-10-29,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,303,10,4,0,0,1.72,29.85,2.48,white_wind,49
2024-10-30,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,304,10,4,0,0,3.79,24.36,8.9,cloudy,37
2024-10-31,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,305,10,4,0,1,3.19,33.59,3.65,white_wind,61
2024-11-01,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,306,11,4,0,0,-0.4,25.07,4.67,cloudy,44
2024-11-02,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,307,11,4,1,0,-2.06,34.94,0.5,white_wind,47
2024-11-03,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,308,11,4,1,0,0.6,31.09,0.5,white_wind,51
2024-11-04,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,309,11,4,0,0,9.67,26.62,2.64,white_wind,49
2024-11-05,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,310,11,4,0,0,-2.2,35.84,0.86,white_wind,55
2024-11-06,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,311,11,4,0,0,-0.32,31.98,1.97,white_wind,45
2024-11-07,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,312,11,4,0,0,2.89,43.84,0.5,white_wind,53
2024-11-08,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,313,11,4,0,0,1.73,23.61,2.79,white_wind,57
2024-11-09,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,314,11,4,1,0,1.67,26.42,5.02,white_wind,46
2024-11-10,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,315,11,4,1,0,7.36,35.27,0.5,white_wind,52
2024-11-11,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,316,11,4,0,0,0.3,16.49,9.33,cloudy,53
2024-11-12,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,317,11,4,0,0,2.52,33.54,1.9,white_wind,52
2024-11-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,318,11,4,0,0,3.2,28.16,0.5,white_wind,51
2024-11-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,319,11,4,0,0,0.81,20.08,4.59,cloudy,44
2024-11-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,320,11,4,0,0,-0.64,17.12,14.49,clear,44
2024-11-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,321,11,4,1,0,3.76,21.14,6.31,cloudy,41
2024-11-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,322,11,4,1,0,7.76,11.35,6.79,cloudy,41
2024-11-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,323,11,4,0,0,4.37,22.0,3.81,white_wind,57
2024-11-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,324,11,4,0,0,3.72,28.54,9.19,white_wind,51
2024-11-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,325,11,4,0,0,3.84,21.82,5.54,cloudy,49
2024-11-21,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,326,11,4,0,0,3.12,32.88,4.11,white_wind,54
2024-11-22,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,327,11,4,0,0,6.86,34.38,1.08,white_wind,59
2024-11-23,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,328,11,4,1,0,2.77,31.94,0.96,white_wind,48
2024-11-24,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,329,11,4,1,0,0.78,25.54,6.94,cloudy,46
2024-11-25,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,330,11,4,0,0,0.36,10.07,7.72,cloudy,52
2024-11-26,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,331,11,4,0,0,4.65,19.66,5.0,cloudy,54
2024-11-27,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,332,11,4,0,0,7.24,22.89,5.47,cloudy,47
2024-11-28,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,333,11,4,0,0,5.32,18.23,5.93,cloudy,47
2024-11-29,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,334,11,4,0,0,4.07,22.62,5.41,cloudy,46
2024-11-30,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,335,11,4,1,1,6.15,32.97,3.39,white_wind,64
2024-12-01,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,336,12,4,1,0,5.6,13.29,11.65,clear,49
2024-12-02,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,337,12,4,0,0,7.34,33.88,3.99,white_wind,56
2024-12-03,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,338,12,4,0,0,8.73,28.17,4.34,white_wind,62
2024-12-04,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,339,12,4,0,0,3.16,24.32,8.02,cloudy,50
2024-12-05,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,340,12,4,0,0,-0.16,18.28,8.72,cloudy,53
2024-12-06,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,341,12,4,0,0,4.95,17.16,8.12,cloudy,50
2024-12-07,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,342,12,4,1,0,3.41,12.49,15.01,clear,46
2024-12-08,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,343,12,4,1,0,8.18,32.39,0.5,white_wind,53
2024-12-09,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,344,12,4,0,0,4.42,31.16,3.18,white_wind,55
2024-12-10,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,345,12,4,0,0,1.68,13.34,13.02,clear,53
2024-12-11,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,346,12,4,0,0,5.07,18.3,10.7,cloudy,54
2024-12-12,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,347,12,4,0,0,2.91,24.05,3.41,white_wind,61
2024-12-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,348,12,4,0,0,10.75,19.5,10.57,cloudy,52
2024-12-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,349,12,4,1,0,8.09,9.62,11.04,clear,43
2024-12-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,350,12,4,1,0,8.66,17.02,11.27,clear,51
2024-12-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,351,12,4,0,0,8.52,32.51,2.92,white_wind,57
2024-12-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,352,12,4,0,0,9.41,17.1,11.25,clear,51
2024-12-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,353,12,4,0,0,10.27,19.49,5.6,cloudy,54
2024-12-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,354,12,4,0,0,6.22,13.43,12.58,clear,51
2024-12-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,355,12,4,0,0,4.15,23.66,8.56,cloudy,55
2024-12-21,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,356,12,4,1,0,5.71,20.66,8.1,cloudy,52
2024-12-22,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,357,12,4,1,0,7.84,15.35,8.53,cloudy,48
2024-12-23,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,358,12,4,0,0,1.67,11.8,14.12,clear,56
2024-12-24,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,359,12,4,0,0,11.07,27.89,4.31,white_wind,58
2024-12-25,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,360,12,4,0,0,3.6,9.65,9.49,cloudy,54
2024-12-26,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,361,12,4,0,0,9.96,22.14,4.96,cloudy,52
2024-12-27,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,362,12,4,0,0,8.17,6.02,13.83,clear,49
2024-12-28,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,363,12,4,1,0,9.42,23.02,9.8,cloudy,52
2024-12-29,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,364,12,4,1,0,7.65,24.42,8.71,cloudy,60
2024-12-30,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,365,12,4,0,0,9.49,25.0,8.42,cloudy,52
2024-12-31,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,366,12,4,0,1,7.89,17.29,9.87,cloudy,63
2025-01-01,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,1,1,1,0,0,7.68,27.76,6.13,white_wind,59
2025-01-02,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,2,1,1,0,0,6.94,31.93,0.5,white_wind,60
2025-01-03,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,3,1,1,0,0,13.12,15.98,10.02,clear,58
2025-01-04,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,4,1,1,1,0,10.34,15.04,11.48,clear,44
2025-01-05,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,5,1,1,1,0,10.06,18.46,6.4,cloudy,45
2025-01-06,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,6,1,1,0,0,7.46,14.53,11.2,clear,52
2025-01-07,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,7,1,1,0,0,9.17,13.48,14.97,clear,54
2025-01-08,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,8,1,1,0,0,7.4,13.83,12.31,clear,54
2025-01-09,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,9,1,1,0,0,8.75,27.18,6.43,white_wind,62
2025-01-10,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,10,1,1,0,0,7.06,21.34,1.93,white_wind,61
2025-01-11,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,11,1,1,1,0,14.16,13.66,14.6,clear,51
2025-01-12,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,12,1,1,1,0,8.4,1.64,16.77,clear,38
2025-01-13,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,13,1,1,0,0,8.21,6.94,12.84,clear,50
2025-01-14,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,14,1,1,0,0,7.18,19.05,8.09,cloudy,54
2025-01-15,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,15,1,1,0,0,8.67,3.14,13.17,clear,55
2025-01-16,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,16,1,1,0,0,9.46,17.45,11.58,clear,58
2025-01-17,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,17,1,1,0,0,10.67,9.14,12.69,clear,50
2025-01-18,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,18,1,1,1,0,9.27,15.91,8.42,cloudy,55
2025-01-19,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,19,1,1,1,0,6.97,15.58,9.84,cloudy,49
2025-01-20,M01,Mine_01,4326,546,1,I01,Diesel,1.15,0.1,5,28,20,1,1,0,0,7.28,15.76,12.58,clear,53
